,OPMRDB025_ROC_C3_Act_M0,EBA_DATE,OPMMDB024_MOC_C3_ORU_Act_M0,OPMMDS013_C3_SC_Act_M0,OPMMDB038_C3_OCU_Act_M0,MOC_C3_Net_M0_Act,Total_M0_Act,MPSPC3019_TPE_PP_1_M0,MPSPC3020_TPE_PP_2_M0,MPSPC3021_Total_TPE_Site_7_M0,MPOOC3008_Dow_HPPO_M0,ODMC3P026_Dow_RTC_Transfer_M0,ODMC3P023_TPE_BTF_Transfer_M0,MPOOC3007_HMC_M0,MPSPC3001_PTT_Supply_M0,TPE_BTF_Transfer_M0,Total_TPE_Site_1_M0,TPE_total_M0,Total_Dow_M0,Total Customer_M0,Production-Customer_Act_M0,M1_H05MOC004_MOC_C3_ORU,M1_H05MOC420_C3_SC,M1_H05MOC005_C3_OCU,M1_H05ROC003_ROC_C3,Month_M1,Year_M1,day_in_month_M1,M1_MOC_C3_Net,M1_Total,MPSPC3019_TPE_PP_1_M1,MPSPC3020_TPE_PP_2_M1,MPSPC3021_Total_TPE_Site_7_M1,MPOOC3008_Dow_HPPO_M1,ODMC3P026_Dow_RTC_Transfer_M1,ODMC3P023_TPE_BTF_Transfer_M1,MPOOC3007_HMC_M1,MPSPC3001_PTT_Supply_M1,TPE_BTF_Transfer_M1,Total_TPE_Site_1_M1,TPE_total_M1,Total_Dow_M1,Total Customer_M1,Production-Customer_M1,Unnamed: 0_x,timestamp_x,ROC_C3,MOC_C3_ORU,MOC_C3_OCU,MOC_C3_SC,MOC_C3,Input_Total,TPE_BTF_Transfer,TPE_PTT_Supply,TPE_Total_Site1,TPE_PP3,TPE_Total,HMC_A,HMC_B,HMC_Total,Total_Dow(Dummy),Output_Total,Balance,Total_Dow_Plan,ROC_C3_Plan,Output_Total_New,Input_Total_New,Balance_New,Accumulation_EBA_M1,Accumulation_EBA_M0,Accumulation_PI,Balanc_PI_EBA_M0,Accumulation_PI_EBA_M0,Balanc_PI_EBA_M1,Accumulation_PI_EBA_M1,Unnamed: 0_y,Unnamed: 0.1,timestamp_y,ROC_TK_1300A,ROC_TK_1300C,MOC_TK_1310A,MOC_TK_1310B,MOC_TK_1310C,MTT_TK_301A,MTT_TK_301B,C3_Site,C3_Total,C3_avail,%C3_avail,Max_C3_Inventory,Min_C3_Inventory,Balance_MTT_TK_301A_B,Max_C3_Inventory_Op,Min_C3_Inventory_Op
22,0.0,2022-10-23,68.19999958,4.15811708,28.19141275,100.54952940999999,100.54952940999999,11.725416666666668,24.552083333333332,0.0,38.04166667,25.0,0.0,0.0,0.0,36.2775,36.2775,36.2775,63.04166667,99.31916667,1.2303627399999897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.04166667,0.0,,,,,-163.16469885666663,,1.2303627399999897,-171.8925743160114,,,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3787.5514354325933,7308.911758432593,,,9800,2540,3641.55958,14274,903
23,0.0,2022-10-24,68.19999997,4.1596917,28.27465997,100.63435163999999,100.63435163999999,11.679583333333333,24.62,0.0008333333333333334,38.04166667,25.0,0.0,0.0,0.0,36.29958333333333,36.29958333333333,36.30041666666666,63.04166667,99.34208333666666,1.29226830333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.04166667,0.0,,,,,-161.8724305533333,,1.29226830333333,-170.60030601267806,,,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3788.8437037359263,7310.204026735926,,,9800,2540,3641.55958,14274,903
24,0.0,2022-10-25,68.20000078,4.27367422,28.38655685,100.86023185,100.86023185,17.738834637916668,23.648206025833332,0.0,38.04166667,10.0,0.0,0.0,0.0,41.38704066375,41.38704066375,41.38704066375,48.04166667,89.42870733375,11.431524516250008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.04166667,0.0,,,,,-150.44090603708327,,11.431524516250008,-159.16878149642804,,,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3800.275228252176,7321.635551252176,,,9800,2540,3641.55958,14274,903
25,0.0,2022-10-26,68.19999791,4.24473542,28.64234768,101.08708100999999,101.08708100999999,17.34739996875,23.648206025833332,0.0,38.04166667,10.0,15.0,0.0,0.0,40.99560599458333,55.99560599458333,55.99560599458333,48.04166667,104.03727266458333,-2.9501916545833353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.04166667,0.0,,,,,-153.3910976916666,,-2.9501916545833353,-162.11897315101137,,,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3797.3250365975928,7318.685359597593,,,9800,2540,3641.55958,14274,903
26,0.0,2022-10-27,68.19999698,4.20937802,30.58029448,102.98966948,102.98966948,17.242378889166666,23.648206025833332,0.0,38.04166667,10.0,15.0,0.0,0.0,40.890584915,55.890584915,55.890584915,48.04166667,103.93225158499999,-0.9425821049999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.04166667,0.0,,,,,-154.3336797966666,,-0.9425821049999854,-163.06155525601136,,,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3796.382454492593,7317.742777492593,,,9800,2540,3641.55958,14274,903
27,0.0,2022-10-28,68.20000091,4.19658242,31.00863144,103.40521477,103.40521477,17.710253170416667,23.648206025833332,0.0,38.04166667,0.0,15.0,0.0,0.0,41.358459196249996,56.358459196249996,56.358459196249996,38.04166667,94.40012586625,9.005088903750007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.04166667,0.0,,,,,-145.32859089291657,,9.005088903750007,-154.05646635226134,,,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3805.387543396343,7326.747866396343,,,9800,2540,3641.55958,14274,903
28,0.0,2022-10-29,68.19999733,4.27496517,31.38364246,103.85860496000001,103.85860496000001,17.715133333333334,23.648206025833332,0.0,38.66666667,0.0,15.0,0.0,0.0,41.363339359166666,56.363339359166666,56.363339359166666,38.66666667,95.03000602916666,8.828598930833351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.66666667,0.0,,,,,-136.49999196208321,,8.828598930833351,-145.227867421428,,,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3814.2161423271764,7335.576465327176,,,9800,2540,3641.55958,14274,903
29,0.0,2022-10-30,68.19999901,4.27015516,31.18285612,103.65301029,103.65301029,13.701099999999999,23.648206025833332,0.0,38.66666667,0.0,15.0,0.0,0.0,37.34930602583333,52.34930602583333,52.34930602583333,38.66666667,91.01597269583333,12.63703759416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.66666667,0.0,,,,,-123.86295436791654,,12.63703759416667,-132.5908298272613,,,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3826.8531799213433,7348.213502921343,,,9800,2540,3641.55958,14274,903
30,0.0,2022-10-31,68.19999863,4.26597221,31.26502222,103.73099306,103.73099306,11.496,23.648206025833332,0.0,38.66666667,0.0,15.0,0.0,0.0,35.144206025833334,50.144206025833334,50.144206025833334,38.66666667,88.81087269583332,14.920120364166678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.66666667,0.0,,,,,-108.94283400374987,,14.920120364166678,-117.67070946309462,,,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3841.7733002855102,7363.13362328551,,,9800,2540,3641.55958,14274,903
31,,2022-11-01,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,11.0,2022.0,30.0,107.45416666666665,107.45416666666665,13.772653196666667,23.648206025833332,0.0,34.66666667,0.0,0.0,0.0,0.0,37.4208592225,37.4208592225,37.4208592225,34.66666667,72.0875258925,35.366640774166655,,,,,,,,,,,,,,,,,,,,,,,,,35.366640774166655,,,,,35.366640774166655,-86.44830149184472,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3877.139941059677,7398.500264059677,,,9800,2540,3641.55958,14274,903
32,,2022-12-01,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,12.0,2022.0,31.0,107.45416666666665,107.45416666666665,0.0,23.922613636250002,59.30190779166667,31.0,0.0,0.0,5.0,0.0,23.922613636250002,23.922613636250002,83.22452142791667,31.0,119.22452142791667,-11.770354761250019,,,,,,,,,,,,,,,,,,,,,,,,,23.596286012916636,,,,,-11.770354761250019,-98.21865625309474,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3865.369586298427,7386.729909298427,,,9800,2540,3641.55958,14274,903
33,,2022-11-02,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,14.267780474166665,23.648206025833332,0.0,34.66666667,0.0,0.0,0.0,0.0,37.915986499999995,37.915986499999995,37.915986499999995,34.66666667,72.58265316999999,34.871513496666665,,,,,,,,,,,,,,,,,,,,,,,,,58.4677995095833,,,,,34.871513496666665,-63.34714275642807,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3900.2410997950938,7421.601422795094,,,9800,2540,3641.55958,14274,903
34,,2022-11-03,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,14.267780474166665,23.648206025833332,0.0,34.66666667,0.0,0.0,0.0,0.0,37.915986499999995,37.915986499999995,37.915986499999995,34.66666667,72.58265316999999,34.871513496666665,,,,,,,,,,,,,,,,,,,,,,,,,93.33931300624997,,,,,34.871513496666665,-28.475629259761405,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3935.1126132917607,7456.472936291761,,,9800,2540,3641.55958,14274,903
35,,2022-11-04,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,14.267780474166665,23.648206025833332,0.0,34.66666667,0.0,0.0,0.0,0.0,37.915986499999995,37.915986499999995,37.915986499999995,34.66666667,72.58265316999999,34.871513496666665,,,,,,,,,,,,,,,,,,,,,,,,,128.21082650291663,,,,,34.871513496666665,6.39588423690526,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,3969.9841267884276,7491.3444497884275,,,9800,2540,3641.55958,14274,903
36,,2022-11-05,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,16.36419911333333,23.648206025833332,0.0,34.66666667,0.0,0.0,0.0,0.0,40.01240513916666,40.01240513916666,40.01240513916666,34.66666667,74.67907180916666,32.775094857499994,,,,,,,,,,,,,,,,,,,,,,,,,160.98592136041663,,,,,32.775094857499994,39.170979094405254,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4002.759221645928,7524.119544645928,,,9800,2540,3641.55958,14274,903
37,,2022-11-06,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,17.692279742500002,23.648206025833332,0.0,34.66666667,0.0,0.0,0.0,0.0,41.34048576833334,41.34048576833334,41.34048576833334,34.66666667,76.00715243833334,31.447014228333316,,,,,,,,,,,,,,,,,,,,,,,,,192.43293558874996,,,,,31.447014228333316,70.61799332273857,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4034.2062358742614,7555.566558874261,,,9800,2540,3641.55958,14274,903
38,,2022-11-07,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,17.25410134875,23.648206025833332,0.0,34.66666667,0.0,0.0,0.0,0.0,40.90230737458333,40.90230737458333,40.90230737458333,34.66666667,75.56897404458333,31.885192622083323,,,,,,,,,,,,,,,,,,,,,,,,,224.31812821083327,,,,,31.885192622083323,102.5031859448219,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4066.0914284963446,7587.4517514963445,,,9800,2540,3641.55958,14274,903
39,,2022-11-08,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,17.241809228333334,22.604172399583334,0.0,34.66666667,0.0,0.0,0.0,0.0,39.84598162791667,39.84598162791667,39.84598162791667,34.66666667,74.51264829791667,32.94151836874998,,,,,,,,,,,,,,,,,,,,,,,,,257.25964657958326,,,,,32.94151836874998,135.4447043135719,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4099.032946865094,7620.393269865094,,,9800,2540,3641.55958,14274,903
40,,2022-11-09,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,17.252004860416665,17.274781704166667,0.0,34.66666667,0.0,0.0,0.0,0.0,34.52678656458333,34.52678656458333,34.52678656458333,34.66666667,69.19345323458333,38.26071343208332,,,,,,,,,,,,,,,,,,,,,,,,,295.5203600116666,,,,,38.26071343208332,173.7054177456552,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4137.293660297178,7658.653983297178,,,9800,2540,3641.55958,14274,903
41,,2022-11-10,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,17.252004860416665,16.989955255416668,5.9438925000000005,34.66666667,0.0,0.0,0.0,0.0,34.241960115833336,34.241960115833336,40.18585261583334,34.66666667,74.85251928583334,32.60164738083331,,,,,,,,,,,,,,,,,,,,,,,,,328.1220073924999,,,,,32.60164738083331,206.3070651264885,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4169.895307678011,7691.255630678011,,,9800,2540,3641.55958,14274,903
42,,2022-11-11,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,17.252004860416665,16.975284643333335,53.082363394999994,34.66666667,0.0,0.0,0.0,0.0,34.22728950375,34.22728950375,87.30965289874999,34.66666667,121.97631956874999,-14.522152902083334,,,,,,,,,,,,,,,,,,,,,,,,,313.59985449041653,,,,,-14.522152902083334,191.78491222440516,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4155.373154775927,7676.733477775927,,,9800,2540,3641.55958,14274,903
43,,2022-11-12,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,17.587959700416665,16.975284643333335,53.000892907916665,34.66666667,0.0,0.0,0.0,0.0,34.56324434375,34.56324434375,87.56413725166666,34.66666667,122.23080392166666,-14.776637255000011,,,,,,,,,,,,,,,,,,,,,,,,,298.8232172354165,,,,,-14.776637255000011,177.00827496940514,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4140.596517520927,7661.956840520927,,,9800,2540,3641.55958,14274,903
44,,2022-11-13,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,16.814838541666667,16.975284643333335,53.257607030416665,34.66666667,0.0,0.0,0.0,0.0,33.790123185,33.790123185,87.04773021541666,34.66666667,121.71439688541666,-14.26023021875001,,,,,,,,,,,,,,,,,,,,,,,,,284.5629870166665,,,,,-14.26023021875001,162.74804475065514,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4126.336287302177,7647.696610302177,,,9800,2540,3641.55958,14274,903
45,,2022-11-14,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,12.847499999999998,16.975284643333335,53.103308695833334,34.66666667,0.0,0.0,0.0,0.0,29.822784643333335,29.822784643333335,82.92609333916667,34.66666667,117.59276000916667,-10.138593342500016,,,,,,,,,,,,,,,,,,,,,,,,,274.4243936741665,,,,,-10.138593342500016,152.6094514081551,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4116.197693959677,7637.558016959677,,,9800,2540,3641.55958,14274,903
46,,2022-11-15,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,12.847499999999998,17.268235556666667,51.30659024416667,34.66666667,0.0,0.0,0.0,0.0,30.115735556666664,30.115735556666664,81.42232580083333,34.66666667,116.08899247083333,-8.634825804166681,,,,,,,,,,,,,,,,,,,,,,,,,265.7895678699998,,,,,-8.634825804166681,143.97462560398844,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4107.56286815551,7628.92319115551,,,9800,2540,3641.55958,14274,903
47,,2022-11-16,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,12.847499999999998,17.371055424583332,49.33680139916667,34.66666667,0.0,0.0,0.0,0.0,30.21855542458333,30.21855542458333,79.55535682375,34.66666667,114.22202349375,-6.7678568270833495,,,,,,,,,,,,,,,,,,,,,,,,,259.0217110429165,,,,,-6.7678568270833495,137.2067687769051,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4100.795011328427,7622.155334328427,,,9800,2540,3641.55958,14274,903
48,,2022-11-17,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,12.963911458333333,17.3467468975,49.34288764875,34.66666667,0.0,0.0,0.0,0.0,30.310658355833333,30.310658355833333,79.65354600458333,34.66666667,114.32021267458333,-6.86604600791668,,,,,,,,,,,,,,,,,,,,,,,,,252.1556650349998,,,,,-6.86604600791668,130.34072276898843,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4093.9289653205105,7615.28928832051,,,9800,2540,3641.55958,14274,903
49,,2022-11-18,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,15.668437500000001,18.309718147916666,49.53414840083334,34.66666667,0.0,0.0,0.0,0.0,33.978155647916665,33.978155647916665,83.51230404875,34.66666667,118.17897071875,-10.724804052083343,,,,,,,,,,,,,,,,,,,,,,,,,241.43086098291644,,,,,-10.724804052083343,119.61591871690509,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4083.204161268427,7604.564484268427,,,9800,2540,3641.55958,14274,903
50,,2022-11-19,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,13.687395833333333,18.110629359166666,49.618405438749996,34.66666667,0.0,0.0,0.0,0.0,31.7980251925,31.7980251925,81.41643063125,34.66666667,116.08309730124999,-8.628930634583341,,,,,,,,,,,,,,,,,,,,,,,,,232.8019303483331,,,,,-8.628930634583341,110.98698808232174,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4074.5752306338436,7595.9355536338435,,,9800,2540,3641.55958,14274,903
51,,2022-11-20,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,0.0,17.041937452916667,49.63644447958333,34.66666667,0.0,0.0,0.0,0.0,17.041937452916667,17.041937452916667,66.6783819325,34.66666667,101.3450486025,6.109118064166651,,,,,,,,,,,,,,,,,,,,,,,,,238.91104841249972,,,,,6.109118064166651,117.0961061464884,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4080.6843486980106,7602.0446716980105,,,9800,2540,3641.55958,14274,903
52,,2022-11-21,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,0.0,16.966916666666666,49.69672968625,34.66666667,0.0,0.0,0.0,0.0,16.966916666666666,16.966916666666666,66.66364635291667,34.66666667,101.33031302291667,6.123853643749982,,,,,,,,,,,,,,,,,,,,,,,,,245.0349020562497,,,,,6.123853643749982,123.21995979023838,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4086.808202341761,7608.168525341761,,,9800,2540,3641.55958,14274,903
53,,2022-11-22,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,0.0,17.517500000000002,49.567885912916665,34.66666667,0.0,0.0,0.0,0.0,17.517500000000002,17.517500000000002,67.08538591291666,34.66666667,101.75205258291666,5.70211408374999,,,,,,,,,,,,,,,,,,,,,,,,,250.7370161399997,,,,,5.70211408374999,128.92207387398838,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4092.5103164255106,7613.8706394255105,,,9800,2540,3641.55958,14274,903
54,,2022-11-23,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,0.0,17.509125,49.686512029999996,34.66666667,0.0,0.0,0.0,0.0,17.509125,17.509125,67.19563703,34.66666667,101.8623037,5.591862966666653,,,,,,,,,,,,,,,,,,,,,,,,,256.32887910666636,,,,,5.591862966666653,134.51393684065505,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4098.102179392177,7619.462502392177,,,9800,2540,3641.55958,14274,903
55,,2022-11-24,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,0.0,17.487125,49.70166259291667,34.66666667,0.0,0.0,0.0,0.0,17.487125,17.487125,67.18878759291667,34.66666667,101.85545426291667,5.598712403749985,,,,,,,,,,,,,,,,,,,,,,,,,261.92759151041633,,,,,5.598712403749985,140.11264924440502,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4103.700891795927,7625.061214795927,,,9800,2540,3641.55958,14274,903
56,,2022-11-25,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,0.0,17.340582718333334,49.63185680458333,34.66666667,0.0,0.0,0.0,0.0,17.340582718333334,17.340582718333334,66.97243952291666,34.66666667,101.63910619291666,5.815060473749995,,,,,,,,,,,,,,,,,,,,,,,,,267.74265198416634,,,,,5.815060473749995,145.92770971815503,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4109.515952269678,7630.8762752696775,,,9800,2540,3641.55958,14274,903
57,,2022-11-26,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,0.0,22.186432906666667,56.80230848125,34.66666667,0.0,0.0,0.0,0.0,22.186432906666667,22.186432906666667,78.98874138791666,34.66666667,113.65540805791666,-6.201241391250008,,,,,,,,,,,,,,,,,,,,,,,,,261.54141059291635,,,,,-6.201241391250008,139.72646832690504,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4103.314710878428,7624.675033878428,,,9800,2540,3641.55958,14274,903
58,,2022-11-27,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,0.0,23.922613636250002,59.28223080958333,34.66666667,0.0,0.0,0.0,0.0,23.922613636250002,23.922613636250002,83.20484444583333,34.66666667,117.87151111583333,-10.417344449166677,,,,,,,,,,,,,,,,,,,,,,,,,251.12406614374967,,,,,-10.417344449166677,129.30912387773836,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4092.8973664292607,7614.257689429261,,,9800,2540,3641.55958,14274,903
59,,2022-11-28,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,0.0,23.922613636250002,59.24297563333334,34.66666667,0.0,0.0,0.0,0.0,23.922613636250002,23.922613636250002,83.16558926958334,34.66666667,117.83225593958333,-10.378089272916682,,,,,,,,,,,,,,,,,,,,,,,,,240.74597687083298,,,,,-10.378089272916682,118.93103460482168,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4082.5192771563443,7603.879600156344,,,9800,2540,3641.55958,14274,903
60,,2022-11-29,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,0.0,23.922613636250002,59.30190779166667,34.66666667,0.0,0.0,0.0,0.0,23.922613636250002,23.922613636250002,83.22452142791667,34.66666667,117.89118809791667,-10.437021431250017,,,,,,,,,,,,,,,,,,,,,,,,,230.30895543958297,,,,,-10.437021431250017,108.49401317357166,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4072.082255725094,7593.442578725094,,,9800,2540,3641.55958,14274,903
61,,2022-11-30,,,,,,,,,,,,,,,,,,,,68.8152806786111,4.199997099166667,34.43888888888889,0.0,,,,107.45416666666665,107.45416666666665,0.0,23.922613636250002,59.30190779166667,34.66666667,0.0,0.0,0.0,0.0,23.922613636250002,23.922613636250002,83.22452142791667,34.66666667,117.89118809791667,-10.437021431250017,,,,,,,,,,,,,,,,,,,,,,,,,219.87193400833297,,,,,-10.437021431250017,98.05699174232164,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4061.6452342938437,7583.005557293844,,,9800,2540,3641.55958,14274,903
62,,2022-12-02,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,0.0,23.922613636250002,58.98577089083333,31.0,0.0,0.0,3.75,0.0,23.922613636250002,23.922613636250002,82.90838452708333,31.0,117.65838452708333,-10.97962108622309,,,,,,,,,,,,,,,,,,,,,,,,,208.89231292210988,,,,,-10.97962108622309,87.07737065609855,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4050.6656132076205,7572.02593620762,,,9800,2540,3641.55958,14274,903
63,,2022-12-03,,,,,,,,,,,,,,,,,,,,68.82014876129033,4.200012529032258,33.65860215053764,0.0,,,,106.67876344086024,106.67876344086024,0.0,23.922613636250002,59.45416375208333,31.0,0.0,0.0,10.625,0.0,23.922613636250002,23.922613636250002,83.37677738833334,31.0,125.00177738833334,-18.3230139474731,,,,,,,,,,,,,,,,,,,,,,,,,190.56929897463678,,,,,-18.3230139474731,68.75435670862545,,,,,120.199257,,,279.4445,462.6165799999999,3178.943,4032.342599260147,7553.702922260147,,,9800,2540,3641.55958,14274,903
